Lua Diagnostics | Errors: 17 | Warnings: 1362 | EmmyLua Types: /workspace/.emmylua
Info: 0 | Hints: 700 | Total: 2079 | Time: 2026-07-07 21:21:15 | Dir: /workspace/scripts
---
WARN  | Events_CourtMissions.lua:386:72 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:390:34 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:390:54 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:391:37 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:680:56 | envoy may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:681:25 | envoy may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:688:31 | envoy may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:688:55 | envoy may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:700:39 | envoy may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:705:41 | envoy may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:709:41 | envoy may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:716:39 | envoy may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:721:41 | envoy may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:724:41 | envoy may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:764:15 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:764:32 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:769:33 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:769:57 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:773:28 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:773:52 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:775:27 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:775:52 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:776:20 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:777:27 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:777:52 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:778:20 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:782:34 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:785:46 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:785:63 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:787:49 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:787:76 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:788:39 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:792:41 | factionA may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:796:34 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:799:46 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:799:63 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:801:49 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:801:76 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:802:39 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:806:41 | factionB may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:952:57 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:952:78 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:959:54 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:959:76 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:960:52 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:960:73 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:971:54 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:971:76 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:976:38 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:976:58 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:977:41 | tier may be nil [need-check-nil]
WARN  | Events_CourtMissions.lua:73:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_CourtMissions.lua:231:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_CourtMissions.lua:319:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_CourtMissions.lua:484:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_CourtMissions.lua:584:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_CourtMissions.lua:658:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_CourtMissions.lua:741:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_CourtMissions.lua:822:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_CourtMissions.lua:905:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_CourtMissions.lua:1048:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_CourtMissions.lua:123:27 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | Events_CourtMissions.lua:363:27 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | Events_CourtMissions.lua:701:27 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | Events_CourtMissions.lua:717:27 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | Events_FamilyConflict.lua:663:24 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | Events_FamilyConflict.lua:672:24 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | Events_FamilyConflict.lua:682:24 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | Events_FamilyConflict.lua:125:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_FamilyConflict.lua:294:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_FamilyConflict.lua:383:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_FamilyConflict.lua:529:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_FamilyConflict.lua:615:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_FamilyConflict.lua:701:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:366:28 | Unnecessary `if` statement: this condition is always truthy [unnecessary-if]
WARN  | Events_Rank1.lua:736:28 | Unnecessary `if` statement: this condition is always truthy [unnecessary-if]
WARN  | Events_Rank1.lua:356:22 | child may be nil [need-check-nil]
WARN  | Events_Rank1.lua:366:28 | child may be nil [need-check-nil]
WARN  | Events_Rank1.lua:367:29 | child may be nil [need-check-nil]
WARN  | Events_Rank1.lua:367:49 | child may be nil [need-check-nil]
WARN  | Events_Rank1.lua:619:22 | trader may be nil [need-check-nil]
WARN  | Events_Rank1.lua:675:22 | scout may be nil [need-check-nil]
WARN  | Events_Rank1.lua:727:22 | learner may be nil [need-check-nil]
WARN  | Events_Rank1.lua:736:28 | learner may be nil [need-check-nil]
WARN  | Events_Rank1.lua:737:29 | learner may be nil [need-check-nil]
WARN  | Events_Rank1.lua:737:51 | learner may be nil [need-check-nil]
WARN  | Events_Rank1.lua:923:22 | mediator may be nil [need-check-nil]
WARN  | Events_Rank1.lua:1079:22 | finder may be nil [need-check-nil]
WARN  | Events_Rank1.lua:1179:22 | attendee may be nil [need-check-nil]
WARN  | Events_Rank1.lua:10:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:55:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:110:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:165:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:219:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:271:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:328:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:388:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:440:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:490:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:549:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:603:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:659:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:711:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:758:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:810:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:860:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:907:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:961:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:1005:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:1063:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:1109:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:1163:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:1220:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:1289:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:1347:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:1376:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank1.lua:367:61 | Undefined field `文`. [undefined-field]
WARN  | Events_Rank1.lua:737:65 | Undefined field `文`. [undefined-field]
WARN  | Events_Rank2.lua:169:24 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | Events_Rank2.lua:5:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:42:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:90:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:133:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:171:28 | Undefined field `ShowMarriageTierSelect`. [undefined-field]
WARN  | Events_Rank2.lua:183:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:224:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:261:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:300:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:337:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:377:8 | Undefined field `[#events + 1]`. [undefined-field]
